Sehir,Sube_Adi,Adres,Place_ID
Adana,Bim,"Yunus Emre Mah. Şehit Polis Mehmet Ve Ahmet Oruç Sok. No:64, Z01, 01285 Yüreğir/Adana, Türkiye",ChIJ36FSCsOPKBURbV0fTCMjGA0
Adana,BIM,"Ziyapaşa, Baraj Cad. No:74/A, 01140 Seyhan/Adana, Türkiye",ChIJE3SQyiKPKBURppVaCKnD6JI
Adana,BIM,"Şht. Ast, Bey, Şht. Astğm. Kemal Yüzgeç Blv. no:26/A, 01030 Seyhan/Adana, Türkiye",ChIJIxfYgsOFKBURBkD_wTlZ2g0
Adana,BIM,"DEMİRCİ. No:14 EU, Uçak, 43034. Sk. No:14, 01080 Seyhan/Adana, Türkiye",ChIJ8ZL0ozggKxURNdTSA3-XmHM
Adana,Bim,"Dervişler, Yaşar Doğu Cad. No:11-12/B, 01260 Yüreğir/Adana, Türkiye",ChIJ36OtdrqPKBURZuPzPxRR3aE
Adana,BIM,"Özgür, 2391 Sk, NO:13AC Yüreğir/Adana, Türkiye",ChIJAQAAwJePKBUR7cDeeyf6hgY
Adana,Bim Daglıoğlu Şubesi,"Dağlıoğlu, 01040 Seyhan/Adana, Türkiye",ChIJwZzPpgeHKBUR07eM2oEf9Bs
Adana,Bim,"Yeşilyurt, 70082. Sk. No:105, 01150 Seyhan/Adana, Türkiye",ChIJ841KBDKPKBURMx4UbZizNKM
Adana,Bim Millet Şubesi,"Tahsilli, Kozan Cad. No:237, 01240 Yüreğir/Adana, Türkiye",ChIJH0WdWQCPKBURngxMHIskPRE
Adana,BIM,"Havuzlubahçe Mahallesi, 42. Sk No:27a, 01130 Seyhan/Adana, Türkiye",ChIJQ8EOAFCPKBURE2U9NX-wq-8
Adana,BIM,"Akkapı Mah, 42. Sk No:355/A, 01130 Seyhan/Adana, Türkiye",ChIJHxXVmVCPKBURQqHDarFbd2g
Adana,BIM,"Sinanpaşa, Kozan Cad. No:171/1, 01220 Yüreğir/Adana, Türkiye",ChIJ____v3SPKBURd9PilrTdcY8
Adana,Bim,"Cumhuriyet mahallesi Karataş Bulvarı no: 1358/B, Yüreğir, Türkiye",ChIJL8Dge3uPKBURIGWGxvZyNQU
Adana,Bim,"Narlıca, 01190 Seyhan/Adana, Türkiye",ChIJfdwHG62IKBURJi1Jz5pLczo
Adana,BIM,"Yakapınar Mah, Gazipaşa Blv. No:34, 01120 Seyhan/Adana, Türkiye",ChIJZSCkQxWPKBURRgEDL8o-PkE
Adana,BIM,"Yeşilyurt, Atatürk Bulvarı No: 59, 01170 Seyhan/Adana, Türkiye",ChIJq6qqqiuPKBURLUXB2o6B0SU
Adana,BIM,"Yeşilyurt, İbo Osman Cd. No:125/A, 01140 Seyhan/Adana, Türkiye",ChIJg-r7AiaPKBUROHdVDaR5xkQ
Adana,BIM,"Dağlıoğlu, 14088. Sk. No:52/A, 01040 Seyhan/Adana, Türkiye",ChIJGfEeuuCFKBURLj0d5wwFlog
Adana,Bim,"Yavuzlar, 4133. Sk. 204 B, 01220 Yüreğir/Adana, Türkiye",ChIJ9fS4SQiPKBURg20-EUVeUDI
Adıyaman,Bim,"Yunus Emre, Bora Küme Evleri 97/1, 02200 Adıyaman Merkez/Adıyaman, Türkiye",ChIJVVVVVawUMxURT4z3KAKb_Dc
Adıyaman,Bim,"Bahçelievler, Eski Kahta Cd. No:95, 02290 Adıyaman Merkez/Adıyaman, Türkiye",ChIJGbfJ9WMTMxURxTGE1FwyzBA
Adıyaman,Bim-Bağpınar Şubesi,"Altınşehir, 02040 Adıyaman Merkez/Adıyaman, Türkiye",ChIJyed2I20RMxURx0p14ly7Otc
Adıyaman,BIM,"Mahmut Nedim Ökmen Mahallesi, Hasan Gündoğar Caddesi No:1 Kat 81/A, 02100 ŞENGÜL/Adıyaman, Türkiye",ChIJ237aHnkTMxURPxOrGDBnRdc
Adıyaman,Bim,"G710, Bahçecik, Eski Samsat Cd. No:104 /B, 02200, Türkiye",ChIJtbg-Ql0TMxURPdlmEYv3RJc
Adıyaman,Bim,"Karapınar, Petrol Cd. No:59/B, 02040 Adıyaman Merkez/Adıyaman, Türkiye",ChIJR7gbOQATMxURk8ysKjBLTyA
Adıyaman,BIM,"Altınşehir, 30151. Sk. Duru Apt Altı A Blok, 02040 Adıyaman Merkez/Adıyaman, Türkiye",ChIJO2kGvY8RMxURXvSik8AuWKU
Adıyaman,Bim,"Yeşilyurt, Malatya Cd. No:188/A G299, 02290 Adıyaman Merkez/Adıyaman, Türkiye",ChIJnUTMbpAUMxURmfE49YYdsek
Adıyaman,BIM,"Bahçelievler Mahallesi Eski Kahta Caddesi, 707. Sk No:45/A, 02100 Adıyaman Merkez/Adıyaman, Türkiye",ChIJf3gqNXsTMxURZUq9FSIXHdw
Adıyaman,BIM,"Cumhuriyet Mahallesi Haydar Efendi Caddesi, Haydar Efendi Çk. No:204/A, 02040 Adıyaman Merkez/Adıyaman, Türkiye",ChIJf7a8xsYTMxUREQv-RZL117w
Adıyaman,BIM,"Altınşehir, 3021. Sk. 17/A, 02040 Adıyaman Merkez/Adıyaman, Türkiye",ChIJdb89hogRMxUREM35gQYOLsM
Adıyaman,BIM,"Çamlıca, M. Dostlar C No:56-Abc, 02040 Adıyaman Merkez/Adıyaman, Türkiye",ChIJ______8TMxURQiLajmfrfDA
Adıyaman,Bim,"Yeşilyurt, Kavi Cd. No:33, 02290 Adıyaman Merkez/Adıyaman, Türkiye",ChIJDfi99jcVMxURnJ0zEkEurjg
Adıyaman,Bim,"Alitaşı, Bozbey Cd. No : 57-59, 02030 Adıyaman Merkez/Adıyaman, Türkiye",ChIJhWYCi70TMxUR391cafyILHM
Adıyaman,Bim,"Barbaros Hayrettin Mahallesi 1032 Sok. No:13, Barbaros Hayrettin, Karapinar Cd. No:33, 02040 Adıyaman Merkez/Adıyaman, Türkiye",ChIJk7nzXJUTMxUR3J3vDgI2U-0
Adıyaman,BIM,"Sümerevler, Turgut Özal Cd. No:47, 02030 Seçiniz/Adıyaman, Türkiye",ChIJ031W-LgTMxUREYo69wjNneE
Adıyaman,Bim,"Malazgirt, Hısnı Mansur Cd. No:262/A, 02200 Adıyaman Merkez/Adıyaman, Türkiye",ChIJg9r-pQoVMxURlA2WPSD9Gpw
Afyonkarahisar,Bim,"Dörtyol, 03030 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJyZRNIwA9zxQRZlq1s8Cx3QE
Afyonkarahisar,Bim mağazası,"Yarenler, Emir Baba Cd. No:52, 03100 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJlat23kYXzxQRA_gQcWbdzG4
Afyonkarahisar,Bim,"Veysel Karani, Mareşal Fevzi Çakmak Blv. No:75, 03030 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJrRvtacQXzxQRPtyA4tEw428
Afyonkarahisar,Bim,"Selçuklu, Ömür Sk. No:10, 03218 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJrSkgk98XzxQROKYOGRdqvms
Afyonkarahisar,Bim,"Fatih, PHRJ+J7, 03150 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJpbmuoVUXzxQRlYblLpu7J14
Afyonkarahisar,Bim,"Mareşal Fevzi Çakmak, Şht. Kadir Aydın Cd. No: 23, 03040 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJvVhxM0MWzxQR99uddQ3-9yk
Afyonkarahisar,Bim,"Mh, Ali İhsan Paşa, Prof. Dr. Veysel Eroğlu Cd. 25/B, 03040 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJCxs5410WzxQRBlYbfWjm6gc
Afyonkarahisar,BIM,"İstiklal Seyit, Şht. Ahmet Kaplan Cd. No:16, 03080 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJyQky604WzxQRCSM9VwpPnV8
Afyonkarahisar,Bim,"Fevzi Çakmak Mh, Doç. Dr. Sait Açba Cd. 15/2, 03211 Erkmen Kasabası/Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJVSp0wKw9zxQRW2n-c9EItks
Afyonkarahisar,BIM,"Selçuklu, 1415. Sk. 29/C, 03218 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJ075PImE9zxQRL0FQ8R8vw9w
Afyonkarahisar,Bim market,"Fatih, 816. Sk., 03150 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJz_FvIQAXzxQRSS-a8zogrXk
Afyonkarahisar,Bim,"Ali Çetinkaya, İstasyon Cd. No:3, 03200 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJoYx2HgAXzxQR_8Qx1zfAQbs
Afyonkarahisar,Bim,"Güvenevler, Fatih Cd., 03030 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJV5YnD7EXzxQRdR1uloh8etY
Afyonkarahisar,Bim,"Fatih, 812. Sk. NO: 13, 03150 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJsxytVwAXzxQRRG2GJkOaol0
Afyonkarahisar,Bim,"Kasımpaşa, 03200 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJr0uXCwsXzxQRV_2LUHT13c0
Afyonkarahisar,Bim,"Selçuklu, 1455. Sk. No:54, 03030 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJJ2qwxBs9zxQRIrGgs3wevpc
Afyonkarahisar,BIM,"Veysel Karani, Mareşal Fevzi Çakmak Blv. No: 148 D:3B, 03030 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJq6qqqmEXzxQRI-gB2gfKUxM
Afyonkarahisar,Bim,"Karaman, Gazlıgöl Cd. No:42/A, 03200 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJX0hpWAYXzxQRGXpASzTCDW4
Afyonkarahisar,BIM,"Dumlupınar, Kadınana Cd. 95-A, 03200 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJq6raJMgXzxQR2XkhR4lrwvc
Ağrı,BIM,"Nuh Mah, Vali Ozan Cd. Kıp Towers Sit D:77 I-J, 47100 Artuklu/Mardin, Türkiye",ChIJI6LaM7iICkAR2g82tt3SyRk
Ağrı,BIM,"Latifiye, 1. Cadde No:277 D:1, 47100 Artuklu/Mardin, Türkiye",ChIJQezKcsCICkARVtUv19wQMoM
Ağrı,Bim Market Yeniyol şubesi,"Teker, Yeni Yol Cd. No:152 D:A, 47100 Artuklu/Mardin, Türkiye",ChIJQZjGch2JCkAR4ZJIJBXPWQs
Ağrı,Bim 13 mart mah.,"Yalım, 13 Mart Cd., 47200 Artuklu/Mardin, Türkiye",ChIJDZaivX6PCkAR7I2s11YiG-M
Ağrı,BIM,"Ensar, Nusaybin Cd. 70 /A, 47100 Artuklu/Mardin, Türkiye",ChIJPYn_ZOWICkARROmVugBMmXM
Ağrı,BIM,"Yağmur, 13 Mart, Vali Ozan Blv. Apt. 112, 47200 Merkez/Mardin, Türkiye",ChIJE7nUM7iICkARuiXAgcM7BMo
Ağrı,BIM,"13 Mart, Hürriyet Cd. No:28, 47200 Artuklu/Mardin, Türkiye",ChIJV4PaJTGPCkARe_ihfOHEAF8
Ağrı,Bim,"Yenişehir, Mehmet Nurdağı Sk. No:1, 47200 Artuklu/Mardin, Türkiye",ChIJSUHzZgCPCkAR9ycVvV0rhCI
Ağrı,BIM,"Sinanoğlu Safran, 13 Mart, Hürriyet Cd. Sitesi 7, 47200 Artuklu/Mardin, Türkiye",ChIJa1Ig5DCPCkARPBPVrkQaEO4
Ağrı,Bim,"Zelal Apt, 13 Mart, 50. Sk. D:2, 47200 Artuklu/Mardin, Türkiye",ChIJafR4ZS6PCkARhKxoHV28k1E
Ağrı,BIM,"Nur, 20. Sk. 1 C, 47200 Artuklu/Mardin, Türkiye",ChIJVVVVVRaPCkARwp0jHi3GsnM
Ağrı,BIM,"Maryap Apt, 13 Mart, 77 Cad D:19 A-B-C-G, 47200 Artuklu/Mardin, Türkiye",ChIJ_____ySPCkARHESecUgxXQU
Ağrı,BIM,"Kayacan, Nusaybin Cd. 73 A, 47100 Artuklu/Mardin, Türkiye",ChIJHf1H-O-ICkARzi0YDjF5E1o
Ağrı,BIM,"13 Mart Mah.46.Cad. Abdurrahman Sinanoğlu 17/114-117 Merkez, Mardin, Türkiye",ChIJaQa3Zl-ICkARBkUudq-Sd2A
Ağrı,Bim Market,"Nur, 47200 Artuklu/Mardin, Türkiye",ChIJ6VhPPrSPCkARHPr9OuOrro0
Ağrı,BIM,"KARAYOLLARI ARKASI İSMETKENT, Nur, APT.C BLOK ZEMİN KAT NO:1, 47200 Artuklu/Mardin, Türkiye",ChIJI7MaAACPCkAR41NVfa3NX-g
Ağrı,Bim,"13 Mart, 47200 Artuklu/Mardin, Türkiye",ChIJUWt7uTuPCkARLxZKDUtfQd8
Ağrı,bim,"Nur, 47200 Artuklu/Mardin, Türkiye",ChIJ8Y_1NQCPCkARhAWllk6v4To
Amasya,Bim,"Hacılar Meydanı, Mah. Üç Mayıs Sokak No:5/A B 5, 05100 Amasya Merkez/Amasya, Türkiye",ChIJq6qq6vduh0AR8UAuJlbMhf0
Amasya,Bim,"Yüzevler, Sadık Esen Sk. No:13 / A, 05100 Amasya Merkez/Amasya, Türkiye",ChIJnYtpo1Juh0ARTV53I68z2ZM
Amasya,Bim,"Hacılar Meydanı Mah. Hoca Ahmet Yesevi Cad. Kervanlı, Apt. No:25, Amasya Merkez, Türkiye",ChIJNeZOiFluh0ARkGWRWV1QjPw
Amasya,Bim,"Hızırpaşa, İstasyon Cad. No:6 / A, 05100 Amasya Merkez/Amasya, Türkiye",ChIJF0DVXkVuh0ARzfAz8JtK3fE
Amasya,Bim,"Hızırpaşa, İstasyon Cad. No:119 / A, 05100 Amasya Merkez/Amasya, Türkiye",ChIJGY93Qlxuh0ARx0aMvS1DqhQ
Amasya,BIM,"Hızırpaşa, Karacaoğlan Cd. 8a D:8a, 05100 Amasya Merkez/Amasya, Türkiye",ChIJQzNHy09uh0AR7aqeJQy8ZrM
Amasya,BIM,"Pirinççi, Atatürk Cd. Kardeşler Apt D:33 / 5-6, 05200 Amasya Merkez/Amasya, Türkiye",ChIJC1RW7Epuh0ARBqXA-TDM4Ig
Amasya,Bim,"Şeyhcui, Muhsin Yazıcıoğlu Cd. No:4/A, 05100 Amasya Merkez/Amasya, Türkiye",ChIJ7-StEV5uh0ARYLT0fYemUyI
Amasya,Bim - Hacılarmeydanı Şubesi 2,"Hacılar Meydanı, 05100 Amasya District/Amasya, Türkiye",ChIJ8WIng2Jvh0ARkXEsbtILd7w
Amasya,Bim,"Bahçeleriçi, Sipahi Cd. No:17, 05200 Amasya Merkez/Amasya, Türkiye",ChIJYa1bkTECh0ARdNBj5ODEPHY
Amasya,BIM,"Hacılar Meydanı, Arif Nihat Asya Sk. No: 2 / A, 05100 Amasya Merkez/Amasya, Türkiye",ChIJJ1kN8lhuh0ARVuiGUlj0HYo
Amasya,BIM,"Yeni Mah, Amasya Sok No:69/B, 05200 Amasya Merkez/Amasya, Türkiye",ChIJzdG1gTVuh0ARryBTHSa8QdY
Amasya,BIM,"Hacılar Meydanı, Arif Nihat Asya Sk. No: 30/ A, 30 Amasya Merkez/Amasya, Türkiye",ChIJv8SBXvZuh0ARaLisBE0FTDw
Amasya,BIM,"Hızırpaşa İstasyon Cad No:19/A B-C 19, Amasya Merkez/Amasya, Türkiye",ChIJVVVVFVtuh0AR1vBS2jKgnNE
Amasya,BIM,"Şeyhcui, Boğaçhan Sk. No: 4/ A B-C 4, 05100 Amasya Merkez/Amasya, Türkiye",ChIJnUhiHItuh0ARDieF4vJrDPQ
Ankara,BIM,"Atatürk Mh, Kazım Karabekir Cd. No:4 D:2, 06570 Çankaya/Ankara, Türkiye",ChIJVVVFieVO0xQRVMwfww2fNXI
Ankara,Bim,"Mustafa Kemal, Keklik Sk. No: 5 D:5, 06250 Altındağ/Ankara, Türkiye",ChIJdSOPBV1O0xQRf6TWMSuEYUk
Ankara,Bim,"Alim Apt, Kestane Cad. Ekrem Koçak Sok, Ulucanlar Cd. No:1, Mamak/Ankara, Türkiye",ChIJzbRVPF1O0xQRks8GhfsLJMc
Ankara,BIM,"Eti, Gazi Mustafa Kemal Blv. No:108a D:B, 06570 Çankaya/Ankara, Türkiye",ChIJfTuKHvtO0xQRpOehufsPQso
Ankara,BIM,"Hacettepe, Ulucanlar Cd. No:83c, 06230 Altındağ/Ankara, Türkiye",ChIJDe5OBGtO0xQR74FL3ok5esA
Ankara,BIM,"Kültür, Libya Cd. 34/A, 06420 Çankaya/Ankara, Türkiye",ChIJWYp8Ja1P0xQRPlqpqkXuQ-8
Ankara,Bim,"Saimekadın, Cami Sk. 22/A, 06620 Mamak/Ankara, Türkiye",ChIJq6rukBhO0xQRwi6V8SkQWkI
Ankara,BIM,"CAMİKEBİR MH, Ankara Cd NO:2102/A, 06230 Sincan/Ankara, Türkiye",ChIJv9Yc-1tO0xQRDlfxsBUjgf0
Ankara,BIM,"Cumhuriyet, Atatürk Blv. No:51 A D:B, 06430 Çankaya/Ankara, Türkiye",ChIJMZo0dlZO0xQR7AzEdQUdlHM
Ankara,BIM,"Kayacık Mahallesi, Cihan Sk. No:17, 06430 Çankaya/Ankara, Türkiye",ChIJ7e4USf9O0xQRbguCUNKaf9Y
Ankara,TANDOĞAN BİM,"Eti, Gazi Mustafa Kemal Blv. No:108/10, 06570 Çankaya/Ankara, Türkiye",ChIJR9M3ieRP0xQRdz4sNa60bNk
Ankara,BIM,"Cumhuriyet Mah. Atatürk, Aşkabat Cd. 69 A, 06490 Çankaya/Ankara, Türkiye",ChIJu1Z_-zxP0xQRvXXaa9cIveY
Ankara,BIM,"Hürel, 25. Sk. No:1 D:A, 06350 Mamak/Ankara, Türkiye",ChIJ4VEWa_5R0xQRdRgkoTnxVWw
Ankara,BIM,"Birlik Mah, 95. Cd. NO:19/7, 06420 Çankaya/Ankara, Türkiye",ChIJfwmaBARP0xQRFEPbstvBtnI
Ankara,BIM,"Aşıkpaşa, Lise Cad Yakamoz Apt, NO:43 Çankaya/Ankara, Türkiye",ChIJPVyLP8xP0xQRn9xp9GYgx8Y
Ankara,BIM,"Yeni Mahallesi, Atatürk Blv No:77-1/11-12 77, 06430 Çankaya/Ankara, Türkiye",ChIJa7riQVVO0xQR7H3RshQhsik
Ankara,BIM,"Cumhuriyet Mahallesi, Kızılay, Zafer Meydanı No:1d E,F, Çankaya, Türkiye",ChIJAQAAMABP0xQRn3-AEHJpAIo
Ankara,BIM,"Saimekadın, Tıp Fakültesi Cd. 135/2-8, 06620 Mamak/Ankara, Türkiye",ChIJmaZJKyBO0xQRsHtFyyDPo1A
Antalya,BIM,"Ulus, Mehmet Akif Cd. No:64/A, 07025 Kepez/Antalya, Türkiye",ChIJD2yoecGPwxQR87aBKegYVBs
Antalya,BIM,"Etiler, Emrah Cd. Yavuz Apt D:14/A, 07010 Muratpaşa/Antalya, Türkiye",ChIJ5deBNPOPwxQRg3KuswYAhHo
Antalya,BIM,"Üçgen, 117. Cd 6/Aa, 07040 Muratpaşa/Antalya, Türkiye",ChIJq6qqeuGPwxQRDYgombQU0ZY
Antalya,BIM,"NAMIK KEMAL, Memurevleri Mh. Yavuz Cd. No:26 A-B-C Muratpaşa / Antalya 26, A-B-C, Muratpaşa/Antalya, Türkiye",ChIJWfYt99-PwxQRorqeo-VIKiY
Antalya,BIM,"Cumhuriyet Mh. Tonguç Cd. No:107-A Muratpaşa/Antalya 107, D:A, Muratpaşa/Antalya, Türkiye",ChIJEyk3K-WPwxQRguDyuk-fhvA
Antalya,BIM,"Kızıltoprak, Şht. Ercan Cd. 80/A, 07300 Muratpaşa/Antalya, Türkiye",ChIJZWcjPU-FwxQRKgvcBTBifo4
Antalya,BIM,"Üçgen, 114. Sk. NO:4 A, 07040 Muratpaşa/Antalya, Türkiye",ChIJSbcHgeGPwxQRM-ZIheXi1EA
Antalya,Bim,"Etiler Mh. Karacaoğlan Cd. Şebnem Apt, D:72/A, 07010 Muratpaşa/Antalya, Türkiye",ChIJBQYjjvaPwxQR2jF0vQZ8-Hk
Antalya,Bim,"Deniz, 128. Sk. No:34, 07050 Muratpaşa/Antalya, Türkiye",ChIJuTqiDRmQwxQRGMam_F09JhI
Antalya,Bim,"Kızıltoprak, Yunus Emre Cd. No:12, 07300 Muratpaşa/Antalya, Türkiye",ChIJV7gI9ueFwxQR_4o9_3w1F3o
Antalya,BIM,"Bahtılı Mh, Ulu Önder Atatürk Cd Depo Apt D:455/A, 07010 Konyaaltı/Antalya, Türkiye",ChIJpQkVEVmFwxQReV-fxDM9xhQ
Antalya,BIM,"Atatürk, 2623. Sk. No:1 Aa, 07025 Kepez/Antalya, Türkiye",ChIJlXSiXb6PwxQRLc6r533dlRA
Antalya,BIM,"Kızılarık, 2854. Sk. No:15 D:1, 07310 Muratpaşa/Antalya, Türkiye",ChIJAQCkXG6FwxQRqQ33VJPvKX4
Antalya,BIM,"Şelale Mh, Atatürk Cd. No:42/A, 07100 Kepez/Antalya, Türkiye",ChIJUxQj4AaQwxQRed62FE2k-qI
Antalya,BIM,"Kızıltoprak, 920. Sk. 22 / A D:1, 07300 Muratpaşa/Antalya, Türkiye",ChIJE_Ksi0uFwxQRiLTXTBNdONs
Antalya,BIM,"Mehmet Akif Ersoy, 6491. Sk. Ayyıldız Sit B Blk 20ba, 07320 Kepez/Antalya, Türkiye",ChIJn8QFTIKFwxQRXQD0rGLtIok
Antalya,bim,"Barış, 2897. St No:15/A, 07080 Kepez/Antalya, Türkiye",ChIJxSP-mryPwxQRAcQWePHlHiE
Artvin,Bim,"Çarşı, İnönü Cd. No:52, 08000 Artvin Merkez/Artvin, Türkiye",ChIJ9Z-8FzR2aEARbbQ8oWH-og0
Artvin,Bim-gökorman Şubesi,"Orta, Miralay Şükrü Bey Cd., 08000 Artvin Merkez/Artvin, Türkiye",ChIJv76-Lzd2aEARiV1tq5LEgUs
Artvin,BIM,"Dere, Öğretmen Hasan Yavuz Sk., 08000 Artvin Merkez/Artvin, Türkiye",ChIJ7UIE0zR2aEARfpPRVg8atcY
Artvin,BIM,"Yeni, 19 Mayıs Cd. No:45 A, 08000 Artvin Merkez/Artvin, Türkiye",ChIJc66DRix2aEARc15RzakhO34
Artvin,Bim Toptan Fiyatina,"Çarşı, Hastane Cd. No:25, 08000 Artvin Merkez/Artvin, Türkiye",ChIJQ8lBwzN2aEARqKpIw3DisSA
Artvin,Bim,"Cumhuriyet, 08610 Kemalpaşa/Artvin, Türkiye",ChIJ449TFgCXZ0AReMiIuilnAvs
Artvin,Bim,"Sundura, Eski Hopa Artvin Yolu No:34, 08600 Hopa/Artvin, Türkiye",ChIJ930yzjW5Z0AR_Dg-d-D4caE
Artvin,Bim,"Cumhuriyet, Selimiye, Karadeniz Sahil Yolu No:87, 08610 Kemalpaşa/Artvin, Türkiye",ChIJYxaa3zmXZ0AR72ugIG-jJA8
Artvin,Bim,"Boğaziçi, Temel Sk., 08200 Arhavi/Artvin, Türkiye",ChIJMxUFWgC3Z0ARkjEnOIrp33k
Aydın,BIM,"Doğu, Ata, Çevre Blv. No:104 / A, 09020 merkez/Aydın, Türkiye",ChIJQ5Qj-KgsuRQR2GtWXNPr1Hc
Aydın,Bim market,"Efeler, Alaçam Cd. No:16, 09020 Aydın Merkez/Aydın, Türkiye",ChIJfzEijI0ruRQR3v1lEU_k0ak
Aydın,BIM,"ADÜPARK AVM, Zafer, 152 Cadde No:11 İç Kapı No:5, 09010 Efeler/Aydın, Türkiye",ChIJVVVVVQoruRQROcOIRyYhRjI
Aydın,BIM,"Mimar Sinan, Ünal Özgödek Blv. No:10A, 09100 Efeler/Aydın, Türkiye",ChIJC1sQA5QsuRQRw-jSFl_tLFM
Aydın,BIM,"Çarşı Mah, Okullar Cd. No:43/1B, 09760 Efeler/Aydın, Türkiye",ChIJudBpY6jUvhQRTFngejxI4OE
Aydın,BIM,"Girne, Turgut Özal Blv. No:5 D:2A, 09100 Efeler/Aydın, Türkiye",ChIJCVK734IsuRQReyjgtQMu1Bw
Aydın,BIM,"3 Eylül Mah, Atatürk Cd. No:56, 09090 Efeler/Aydın, Türkiye",ChIJLR69wEkruRQRhUzmfqFW-b8
Aydın,BIM,"Efeler, Alaçam Cd. No:22B, 09020 Efeler/Aydın, Türkiye",ChIJ05jVdKAsuRQRjZ2UIHIDB-A
Aydın,BIM,"Güzelhisar, Yedi Eylül Cd. No:44 A, 09100 Efeler/Aydın, Türkiye",ChIJU7KkHWkruRQRMpdEQXad-NM
Aydın,BIM,"Efeler, Reyhan Cd., NO:3AA Efeler/Aydın, Türkiye",ChIJ17_TMKIsuRQRInltNPSF1VE
Aydın,Bim,"Efeler, 2274. Sk. No:1, 09020 Efeler/Aydın, Türkiye",ChIJf4QxOaAsuRQRU0WvFTtInBI
Aydın,BIM,"Orta, Doğu Gazi Blv. No:110, 09010 Efeler/Aydın, Türkiye",ChIJD6wvo20ruRQRD9J0iVF4B2c
Aydın,BIM,"Efeler Mah Atatürk Bulvarı No:116A/18, 09020 merkez/Aydın, Türkiye",ChIJQ80wwqcsuRQRKY8TMxqhfJo
Aydın,BIM,"Fatih, İzmir Blv. No:61A, 09020 Efeler/Aydın, Türkiye",ChIJgcC3u1wruRQRgj7V0DhmCoY
Balıkesir,Bim Mimar Sinan Magazasi,"Paşa Alanı, 10020 Karesi/Balıkesir, Türkiye",ChIJiTmevkn_thQR1-J1SRVsEZE
Balıkesir,Bim,"Bahçelievler, Düzgün Sk. No:26, 10050 Balıkesir Merkez/Balıkesir, Türkiye",ChIJzbogdLABtxQRZyOcnEh6BD0
Balıkesir,Bim market,"Gaziosmanpaşa, Yeni İzmir Cd No:216/232, 10100 Altıeylül/Balıkesir, Türkiye",ChIJf9TEbQABtxQRLYRO36n2Eb0
Balıkesir,Balikesir Bim Depo,"Gaziosmanpaşa, Balıkesir OSB No:5, 10100 Gaziosmanpaşa OSB/Balıkesir Merkez/Balıkesir, Türkiye",ChIJmblyIp8GtxQRz86z0pBJ-A8
Balıkesir,Bim,"Paşa Alanı, Mimar Sinan Cd. 31/A-B, 10020 Merkez/Balıkesir, Türkiye",ChIJAQAAAPH_thQRtr22GwXPWzI
Balıkesir,Bim albay Tayyar şubesi,"Paşa Alanı, 10020 Karesi/Balıkesir, Türkiye",ChIJYZFjwu3_thQRW1WULWKz9-g
Balıkesir,BIM,"Atatürk Mah. 5, Harman Sk. 32/A-B, Karesi, Türkiye",ChIJ5y5FIDoAtxQRyBaa5e17vFA
Balıkesir,bim,"Plevne, Cumhuriyet Cd. No:36, 10050 Balıkesir Merkez/Balıkesir, Türkiye",ChIJ-2wzXvEAtxQRMkoCegFNrzA
Balıkesir,Bim,"1. Sakarya, Sakarya Cd. No:105, 10030 Balıkesir Merkez/Balıkesir, Türkiye",ChIJ14s-_AsBtxQRTsbzjepUdO0
Balıkesir,BIM,"Plevne, Şht. Birol Koç Cd. No:89A D:B, 10050 Altıeylül/Balıkesir, Türkiye",ChIJyxc__vgAtxQR20I-UrJP5pw
Balıkesir,Bim,"Hisariçi, Yıldırım Cd. No:14, 10010 Karesi/Balıkesir, Türkiye",ChIJVxUO9DUAtxQRojQ4Fb4Kzaw
Balıkesir,Bim,"Kasaplar, Anafartalar Cd. No:87, 10100 Balıkesir Merkez/Balıkesir, Türkiye",ChIJDWZZ0Au6sBQRz3SvxYtBnw4
Balıkesir,Bim,"Toygar, Okul Cd. 152 A, 10020 Karesi/Balıkesir, Türkiye",ChIJYfwTXgABtxQR6iBlISXgs50
Balıkesir,BIM,"Plevne, Cumhuriyet Cd. 20B, 10050 Altıeylül/Balıkesir, Türkiye",ChIJ_-wKTvEAtxQRkE9uXuRCmsk
